Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 879854226107424288, t = (nil)
NOT FOUND 1421117955768565062, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 6334058320420941206, t = (nil)
NOT FOUND 1617697820788921133, t = (nil)
NOT FOUND 5015782809013885993, t = (nil)
NOT FOUND 8202977490916038067, t = (nil)
NOT FOUND 2712680228589300829, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 3242149361966437828, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 3303480887368674773, t = (nil)
NOT FOUND 153140454669990339, t = (nil)
NOT FOUND 871687682338168359, t = (nil)
NOT FOUND 7933874005682170510, t = (nil)
NOT FOUND 6651443896976659565, t = (nil)
NOT FOUND 6308336861368096395, t = (nil)
NOT FOUND 237886315393743469, t = (nil)
NOT FOUND 6478791890522975467, t = (nil)
NOT FOUND 5207405905646111316, t = (nil)
NOT FOUND 5602731730390425879, t = (nil)
NOT FOUND 7109234775301516061, t = (nil)
NOT FOUND 7365000956475399177, t = (nil)
NOT FOUND 3001003318553503013, t = (nil)
NOT FOUND 7311507612998761246, t = (nil)
NOT FOUND 1748853006422545687, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3542683037945461501, t = (nil)
NOT FOUND 7573299543941216711, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 6476666901543121394, t = (nil)
NOT FOUND 6089880566155446587, t = (nil)
NOT FOUND 790274955381444028, t = (nil)
NOT FOUND 1083612701617561072, t = (nil)
NOT FOUND 7070214234339175507, t = (nil)
NOT FOUND 569636380106265502, t = (nil)
NOT FOUND 7160282253800614069, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 8648608363989543420, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 9033549560382289250, t = (nil)
NOT FOUND 8116620784093433227, t = (nil)
NOT FOUND 6317066424956288213, t = (nil)
NOT FOUND 3105989639589276803, t = (nil)
NOT FOUND 6716259786945186864, t = (nil)
NOT FOUND 7966403034646722840, t = (nil)
NOT FOUND 3502229639869492526, t = (nil)
NOT FOUND 2751360711379730602, t = (nil)
NOT FOUND 8815577013559571718, t = (nil)
NOT FOUND 6663847250864141326, t = (nil)
NOT FOUND 8537659305988038690, t = (nil)
NOT FOUND 2422826544914467110, t = (nil)
NOT FOUND 5758895894144108901, t = (nil)
NOT FOUND 5937743761838301028, t = (nil)
NOT FOUND 6849157586319678699, t = (nil)
NOT FOUND 8536377410321871667, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 2346996436539307102, t = (nil)
NOT FOUND 4162263206530169229, t = (nil)
NOT FOUND 7263179521620406565, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7092155220350029366, t = (nil)
NOT FOUND 1565945646000616635, t = (nil)
NOT FOUND 9155940716614725965, t = (nil)
NOT FOUND 1380135365382325655, t = (nil)
NOT FOUND 2093837163142748641, t = (nil)
NOT FOUND 1981107393839421137, t = (nil)
NOT FOUND 2298971651754607615, t = (nil)
NOT FOUND 1307918900295532775, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 9107667310054844350, t = (nil)
NOT FOUND 6338583862924434547, t = (nil)
NOT FOUND 3418359186749026714, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 378801969578667397, t = (nil)
NOT FOUND 9191964663262135247, t = (nil)
NOT FOUND 6304488564397720499, t = (nil)
NOT FOUND 5381707505611772225, t = (nil)
NOT FOUND 5330776635831358732, t = (nil)
NOT FOUND 8967585529892630517, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 7114520816638842396, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 32573478289503984, t = (nil)
NOT FOUND 1958405389334209541, t = (nil)
NOT FOUND 8427104111805167772, t = (nil)
NOT FOUND 8586048011163985359, t = (nil)
NOT FOUND 7442936463859784618, t = (nil)
NOT FOUND 5044987271930178200, t = (nil)
NOT FOUND 1748853006422545687, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 415275595394032760, t = (nil)
NOT FOUND 4572795983461340687, t = (nil)
NOT FOUND 8755202649064820359, t = (nil)
NOT FOUND 566271296075304173, t = (nil)
NOT FOUND 5898725113797035765, t = (nil)
NOT FOUND 5732805978529120774, t = (nil)
NOT FOUND 1644870607223008291, t = (nil)
NOT FOUND 3573608664153138671, t = (nil)
NOT FOUND 1445746730475418774, t = (nil)
NOT FOUND 2997305776629096860, t = (nil)
NOT FOUND 775668872088893617, t = (nil)
NOT FOUND 8324863194124937656, t = (nil)
NOT FOUND 1848751522831011, t = (nil)
NOT FOUND 486656051792906640, t = (nil)
NOT FOUND 2755220811650692845, t = (nil)
NOT FOUND 4395743337669844230, t = (nil)
NOT FOUND 3053592734444842889, t = (nil)
NOT FOUND 9189108165839015800, t = (nil)
NOT FOUND 2038412350712619515, t = (nil)
NOT FOUND 2898678132103747547, t = (nil)
NOT FOUND 1912787579913894466, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6344305995368369606, t = (nil)
NOT FOUND 312728518548727635, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 4341707960610869216, t = (nil)
NOT FOUND 901879762834454606, t = (nil)
NOT FOUND 901260466106563649, t = (nil)
NOT FOUND 787857904516086821, t = (nil)
NOT FOUND 4936251811214508606, t = (nil)
NOT FOUND 7453056690431403298, t = (nil)
NOT FOUND 7685623291921690331, t = (nil)
NOT FOUND 5709489298272509433, t = (nil)
NOT FOUND 768938445162045133, t = (nil)
NOT FOUND 5935068714098085836, t = (nil)
NOT FOUND 7256542573272432405, t = (nil)
NOT FOUND 1570500595541095530, t = (nil)
NOT FOUND 8247784822053894607, t = (nil)
NOT FOUND 4270523449025003579, t = (nil)
NOT FOUND 3361780512234278790, t = (nil)
NOT FOUND 2847687842087505269, t = (nil)
NOT FOUND 3512348052781459924, t = (nil)
NOT FOUND 4761192593714642280, t = (nil)
NOT FOUND 8531265309017175617, t = (nil)
NOT FOUND 2717896255881827835, t = (nil)
NOT FOUND 3691703454201914310, t = (nil)
NOT FOUND 3321437627731773253, t = (nil)
NOT FOUND 8814788218842997388, t = (nil)
NOT FOUND 6801798208843629177, t = (nil)
NOT FOUND 3992229275009138357, t = (nil)
NOT FOUND 1310768454706833920, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 9212887728456298802, t = (nil)
NOT FOUND 8391600144708658438, t = (nil)
NOT FOUND 7871906450728871676, t = (nil)
NOT FOUND 9002097002601081830, t = (nil)
NOT FOUND 1678703302846726081, t = (nil)
NOT FOUND 183176136007037664, t = (nil)
NOT FOUND 5443421315757434440, t = (nil)
NOT FOUND 2752708481598675430, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 4243734473744223229, t = (nil)
NOT FOUND 1822226206588439947, t = (nil)
NOT FOUND 8267107313955577185, t = (nil)
NOT FOUND 8107156696870440972, t = (nil)
NOT FOUND 8793398913056760973, t = (nil)
NOT FOUND 4184429815932712706, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 6619537036388274266, t = (nil)
NOT FOUND 8154557720421843519, t = (nil)
NOT FOUND 1459325154762860841, t = (nil)
NOT FOUND 3497351788151977701, t = (nil)
NOT FOUND 7670977586079906379, t = (nil)
NOT FOUND 3648097967484546882, t = (nil)
NOT FOUND 3734210500933882655, t = (nil)
NOT FOUND 7218844538191470890, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5184791252097440408, t = (nil)
NOT FOUND 2139053964931414241, t = (nil)
NOT FOUND 7313775183703074053, t = (nil)
NOT FOUND 6370784581998080453, t = (nil)
NOT FOUND 5392736689136235733, t = (nil)
NOT FOUND 3309212300786245150, t = (nil)
NOT FOUND 2601256235630136042, t = (nil)
NOT FOUND 1328132992398177330, t = (nil)
NOT FOUND 4264204362705327439, t = (nil)
NOT FOUND 6261637963701596764, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 2716823666085299607, t = (nil)
NOT FOUND 7869588409311549742, t = (nil)
NOT FOUND 7878051339000062476, t = (nil)
NOT FOUND 3345679254584569673, t = (nil)
NOT FOUND 3194137187867503226, t = (nil)
NOT FOUND 7465213271013584744, t = (nil)
NOT FOUND 1815090061559571355, t = (nil)
NOT FOUND 2309042145982793594, t = (nil)
NOT FOUND 8850434942431801945, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 4644505271178662197, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 2625538999387592887, t = (nil)
NOT FOUND 3350903150746328264, t = (nil)
NOT FOUND 9193662578361396663, t = (nil)
NOT FOUND 8447045786601189741, t = (nil)
NOT FOUND 3026344367625087278, t = (nil)
NOT FOUND 9111094312803574977, t = (nil)
NOT FOUND 8421164380602697901, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 5466158827624840827, t = (nil)
NOT FOUND 793695565108854731, t = (nil)
NOT FOUND 5323871553548934587, t = (nil)
NOT FOUND 7344031100864151206, t = (nil)
NOT FOUND 6283816280178694298, t = (nil)
NOT FOUND 1602925711965101301, t = (nil)
NOT FOUND 2879745638256170484, t = (nil)
NOT FOUND 5063297781474958389, t = (nil)
NOT FOUND 218440720382976077, t = (nil)
NOT FOUND 586231367491176838, t = (nil)
NOT FOUND 5903109774440423708, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1197258294670343418, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 5602731730390425879, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 7700426355931964100, t = (nil)
NOT FOUND 3230585030150182235, t = (nil)
NOT FOUND 9032606797324432710, t = (nil)
NOT FOUND 3964926513449065462, t = (nil)
NOT FOUND 4234358903525104721, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5574695233364015192, t = (nil)
NOT FOUND 634209694273237625, t = (nil)
NOT FOUND 5602731730390425879, t = (nil)
NOT FOUND 8567406668219503233, t = (nil)
NOT FOUND 4990830018026135485, t = (nil)
NOT FOUND 3444610027531155726, t = (nil)
NOT FOUND 8203954898132445583, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 3036969855987569500, t = (nil)
NOT FOUND 3047859616062396068, t = (nil)
NOT FOUND 5762639166653450975, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 4550171386698880785, t = (nil)
NOT FOUND 1388642090060021994, t = (nil)
NOT FOUND 3697413293173071887, t = (nil)
NOT FOUND 2776031707180934984, t = (nil)
NOT FOUND 4686027239210259293, t = (nil)
NOT FOUND 5296851696309125337, t = (nil)
NOT FOUND 6434368982004715592, t = (nil)
NOT FOUND 7935424927561415918, t = (nil)
NOT FOUND 1303313185034048373, t = (nil)
NOT FOUND 1874962807398055051, t = (nil)
NOT FOUND 7089351163448473687, t = (nil)
NOT FOUND 5056954824038379588, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 6990195344275830764, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 3539151117043189215, t = (nil)
NOT FOUND 1542690022309615617, t = (nil)
NOT FOUND 5041007588280197688, t = (nil)
NOT FOUND 5689855427697319078, t = (nil)
NOT FOUND 2062004927009314500, t = (nil)
NOT FOUND 8598807132018175118, t = (nil)
NOT FOUND 4129535960642276189, t = (nil)
NOT FOUND 4176294978650271192, t = (nil)
NOT FOUND 6112418387396166460, t = (nil)
NOT FOUND 5924996963986433791, t = (nil)
NOT FOUND 2356125699594227907, t = (nil)
NOT FOUND 1065704112079668298, t = (nil)
NOT FOUND 4123410676586064347, t = (nil)
NOT FOUND 2018322647086588091, t = (nil)
NOT FOUND 2357431395804503712, t = (nil)
NOT FOUND 154254109488383096, t = (nil)
NOT FOUND 1576816634313709215, t = (nil)
NOT FOUND 5361288252900033212, t = (nil)
NOT FOUND 8764604321761353396, t = (nil)
NOT FOUND 3899982855703894505, t = (nil)
NOT FOUND 348629215175010778, t = (nil)
NOT FOUND 3955897999141494171, t = (nil)
NOT FOUND 3176626582262165800, t = (nil)
NOT FOUND 3503680862469611601, t = (nil)
NOT FOUND 965854623214953905, t = (nil)
NOT FOUND 6701603624182045728, t = (nil)
NOT FOUND 6378613000373786872, t = (nil)
NOT FOUND 8253370612218614170, t = (nil)
NOT FOUND 2668620037967682982, t = (nil)
NOT FOUND 5328023125057591873, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 5995693466850303540, t = (nil)
NOT FOUND 654410924165565962, t = (nil)
NOT FOUND 4614283387171887667, t = (nil)
NOT FOUND 765376189000524479, t = (nil)
NOT FOUND 200612765371643293, t = (nil)
NOT FOUND 8228433125725056593, t = (nil)
NOT FOUND 1380017440458614895, t = (nil)
NOT FOUND 714989161412086090, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 7997631723546897931, t = (nil)
NOT FOUND 1987806618515834276, t = (nil)
NOT FOUND 2161226903647065522, t = (nil)
NOT FOUND 7109632437427176508, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 762950916743532887, t = (nil)
NOT FOUND 1100188269238413001, t = (nil)
NOT FOUND 2707927537379386595, t = (nil)
NOT FOUND 367815034068534426, t = (nil)
NOT FOUND 7934819367497442983, t = (nil)
NOT FOUND 3324142596903320182, t = (nil)
NOT FOUND 3124009807341945624, t = (nil)
NOT FOUND 7673491840357041637, t = (nil)
NOT FOUND 1050708995896320344, t = (nil)
NOT FOUND 7894061781582578242, t = (nil)
NOT FOUND 6199166022050262150, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 6574468145547028287, t = (nil)
NOT FOUND 8145462315167308186, t = (nil)
NOT FOUND 6968969345775024060, t = (nil)
NOT FOUND 4168870785760744842, t = (nil)
NOT FOUND 6324230241470824232, t = (nil)
NOT FOUND 5446386081694024369, t = (nil)
NOT FOUND 6717954009959128270, t = (nil)
NOT FOUND 4735442464222344820, t = (nil)
NOT FOUND 3728972216819926013, t = (nil)
NOT FOUND 5571203097507052537, t = (nil)
NOT FOUND 4949142717200716115, t = (nil)
NOT FOUND 2212822737461495035, t = (nil)
NOT FOUND 5032436739057285931, t = (nil)
NOT FOUND 7860148368892352587, t = (nil)
NOT FOUND 419619191310277842, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3347497920845467321, t = (nil)
NOT FOUND 8458392420985605837, t = (nil)
NOT FOUND 1261048698686920275, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 2614197700251128539, t = (nil)
NOT FOUND 2229014144319313929, t = (nil)
NOT FOUND 264892315848102161, t = (nil)
NOT FOUND 5449140435616441797, t = (nil)
NOT FOUND 8656168032960045835, t = (nil)
NOT FOUND 4096533716424357055, t = (nil)
NOT FOUND 8531082674872468371, t = (nil)
NOT FOUND 3887386451442752260, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4007072189710632850, t = (nil)
NOT FOUND 4957471504041239704, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 6347702852412858773, t = (nil)
NOT FOUND 3167387856362405591, t = (nil)
NOT FOUND 1349348792917949658, t = (nil)
NOT FOUND 4027506402104655137, t = (nil)
NOT FOUND 5944652481730423740, t = (nil)
NOT FOUND 8462516096232028175, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 2638177674498711460, t = (nil)
NOT FOUND 7191363932078625757, t = (nil)
NOT FOUND 7393824545067167565, t = (nil)
NOT FOUND 745974714404765491, t = (nil)
NOT FOUND 8514964805322458136, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1321365307806850000, t = (nil)
NOT FOUND 231583386446617126, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 503294140577120989, t = (nil)
NOT FOUND 8177590141385617450, t = (nil)
NOT FOUND 1598448815424141207, t = (nil)
NOT FOUND 6363406735956282906, t = (nil)
NOT FOUND 733200503851782918, t = (nil)
NOT FOUND 9169758127794802785, t = (nil)
NOT FOUND 6658023581085633282, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1685174447992321084, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 5960352903857657355, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 6478791890522975467, t = (nil)
NOT FOUND 4993141980687152517, t = (nil)
NOT FOUND 4697120224086534061, t = (nil)
NOT FOUND 1567767473864815664, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 1325390712688295985, t = (nil)
NOT FOUND 9134050488323934159, t = (nil)
NOT FOUND 9183898469461362471, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 1914078726394405682, t = (nil)
NOT FOUND 5330830611228746808, t = (nil)
NOT FOUND 6540422491398285539, t = (nil)
NOT FOUND 5424406205269586404, t = (nil)
NOT FOUND 1772957696513223323, t = (nil)
NOT FOUND 7338346751849675649, t = (nil)
NOT FOUND 3752179671945571584, t = (nil)
NOT FOUND 847244192777547311, t = (nil)
NOT FOUND 8260854878557105760, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 477935777561870046, t = (nil)
NOT FOUND 2993771883597994508, t = (nil)
NOT FOUND 132458494613022708, t = (nil)
NOT FOUND 1170826105995200481, t = (nil)
NOT FOUND 1269170593202126476, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 6028037528138078657, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 6763417585895642895, t = (nil)
NOT FOUND 1585377608495885380, t = (nil)
NOT FOUND 9004947649456526910, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 9187175301882024538, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 8477227337624414520, t = (nil)
NOT FOUND 7161801378773789205, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 2701992422476672712, t = (nil)
NOT FOUND 8176110544749849778, t = (nil)
NOT FOUND 4157879779305830469, t = (nil)
NOT FOUND 5956616504169916156, t = (nil)
NOT FOUND 3001512907155410097, t = (nil)
NOT FOUND 1794673876282568207, t = (nil)
NOT FOUND 2135437638998386656, t = (nil)
NOT FOUND 8475019992464459112, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6473885787203230274, t = (nil)
NOT FOUND 3393966478624007157, t = (nil)
NOT FOUND 3537998235253351523, t = (nil)
NOT FOUND 434832984042673272, t = (nil)
NOT FOUND 4017351521175306936, t = (nil)
NOT FOUND 5844407589202752147, t = (nil)
NOT FOUND 696784271868139654, t = (nil)
NOT FOUND 8069507598042062428, t = (nil)
NOT FOUND 5225379681843389808, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 2573370707335438021, t = (nil)
NOT FOUND 2430220040386811265, t = (nil)
NOT FOUND 3609806512322098766, t = (nil)
NOT FOUND 7324109474437635787, t = (nil)
NOT FOUND 6314917734656819759, t = (nil)
NOT FOUND 5231987173267637411, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 9087331415301813683, t = (nil)
NOT FOUND 2694006500613811292, t = (nil)
NOT FOUND 3074338634890828055, t = (nil)
NOT FOUND 3475611106548943718, t = (nil)
NOT FOUND 7374115942602652067, t = (nil)
NOT FOUND 5837366037280811491, t = (nil)
NOT FOUND 3148577102773526598, t = (nil)
NOT FOUND 1013900224441921730, t = (nil)
NOT FOUND 8488922284681688417, t = (nil)
NOT FOUND 1553841917281984711, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 4933301413466482476, t = (nil)
NOT FOUND 4544056450698568779, t = (nil)
NOT FOUND 4909822699460202447, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 1822128551818256771, t = (nil)
NOT FOUND 315171617459543351, t = (nil)
NOT FOUND 5173720539500521637, t = (nil)
NOT FOUND 3907741975396000591, t = (nil)
NOT FOUND 169599084688787151, t = (nil)
NOT FOUND 3694993944206141456, t = (nil)
NOT FOUND 2146926461125806833, t = (nil)
NOT FOUND 1094222516282767532, t = (nil)
NOT FOUND 651699093377802041, t = (nil)
NOT FOUND 3003555552806683410, t = (nil)
NOT FOUND 7327091545898188114, t = (nil)
NOT FOUND 1230794795958322880, t = (nil)
NOT FOUND 3909258434537219329, t = (nil)
NOT FOUND 3643906431995986536, t = (nil)
NOT FOUND 5935100590208548209, t = (nil)
NOT FOUND 3899982855703894505, t = (nil)
NOT FOUND 4261694049609569417, t = (nil)
NOT FOUND 1477605772576536843, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 3077742825056150043, t = (nil)
NOT FOUND 4987230813793847703, t = (nil)
NOT FOUND 276886144694938957, t = (nil)
NOT FOUND 91171068567038044, t = (nil)
NOT FOUND 3852942536424513567, t = (nil)
NOT FOUND 5932694896551550784, t = (nil)
NOT FOUND 4257653940488314414, t = (nil)
NOT FOUND 7456043373771444437, t = (nil)
NOT FOUND 2236666817928149988, t = (nil)
NOT FOUND 5869994120945929850, t = (nil)
NOT FOUND 5111531405808031676, t = (nil)
NOT FOUND 7720489371651014684, t = (nil)
NOT FOUND 201488962575385302, t = (nil)
NOT FOUND 5013711474175714811, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5749016332468810119, t = (nil)
NOT FOUND 4336078908349518572, t = (nil)
NOT FOUND 2691884547643974048, t = (nil)
NOT FOUND 5995693466850303540, t = (nil)
NOT FOUND 2277076785462726596, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 3753249908953011203, t = (nil)
