Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 1913842611312339781, t = (nil)
NOT FOUND 8102704678997077612, t = (nil)
NOT FOUND 5771101674554719918, t = (nil)
NOT FOUND 3264658933418587148, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 7374486175883401507, t = (nil)
NOT FOUND 267367095165343323, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4303923041101498892, t = (nil)
NOT FOUND 1789054975784041998, t = (nil)
NOT FOUND 5689494898017039645, t = (nil)
NOT FOUND 9026192829795625445, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 8847684790060118795, t = (nil)
NOT FOUND 3161961540422890481, t = (nil)
NOT FOUND 6067656326467708230, t = (nil)
NOT FOUND 4773146318698458357, t = (nil)
NOT FOUND 434109395280756922, t = (nil)
NOT FOUND 558201199186381490, t = (nil)
NOT FOUND 8902127369408859944, t = (nil)
NOT FOUND 2896683694659657470, t = (nil)
NOT FOUND 431335322328309309, t = (nil)
NOT FOUND 9084240828599742566, t = (nil)
NOT FOUND 4089810195564919041, t = (nil)
NOT FOUND 5381165642960127305, t = (nil)
NOT FOUND 2154086488011557791, t = (nil)
NOT FOUND 5930459024669042038, t = (nil)
NOT FOUND 4991326249820996683, t = (nil)
NOT FOUND 6875431827391392663, t = (nil)
NOT FOUND 5575226163454661718, t = (nil)
NOT FOUND 1342851659518498888, t = (nil)
NOT FOUND 8500155960093087400, t = (nil)
NOT FOUND 4836114575692806206, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 6248631444590683678, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 5492480128422914387, t = (nil)
NOT FOUND 7179443468557420617, t = (nil)
NOT FOUND 7496592766398635290, t = (nil)
NOT FOUND 5171857254315547896, t = (nil)
NOT FOUND 8705918013001470225, t = (nil)
NOT FOUND 4066232143889619464, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 8090728382217787198, t = (nil)
NOT FOUND 4051056146175734012, t = (nil)
NOT FOUND 1886388774716928552, t = (nil)
NOT FOUND 5812742896028025850, t = (nil)
NOT FOUND 7298024534221188600, t = (nil)
NOT FOUND 4082706867961852466, t = (nil)
NOT FOUND 5368424622451959089, t = (nil)
NOT FOUND 3131498386550423296, t = (nil)
NOT FOUND 72191858662713606, t = (nil)
NOT FOUND 6224897759007042990, t = (nil)
NOT FOUND 2704469764532298411, t = (nil)
NOT FOUND 8719776978786159373, t = (nil)
NOT FOUND 7444551686315460715, t = (nil)
NOT FOUND 5604348971233444732, t = (nil)
NOT FOUND 3623118426448275054, t = (nil)
NOT FOUND 8999091844867881257, t = (nil)
NOT FOUND 5083112575923498237, t = (nil)
NOT FOUND 5907647241379267152, t = (nil)
NOT FOUND 7128648888642339308, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8063837366238517696, t = (nil)
NOT FOUND 1222476950522289849, t = (nil)
NOT FOUND 3462945268448914872, t = (nil)
NOT FOUND 1958819130933022760, t = (nil)
NOT FOUND 905413468929111392, t = (nil)
NOT FOUND 6843945860308087299, t = (nil)
NOT FOUND 2851022598664088218, t = (nil)
NOT FOUND 803830817344600878, t = (nil)
NOT FOUND 4242896887663622742, t = (nil)
NOT FOUND 3696761084047426990, t = (nil)
NOT FOUND 2434776405567796065, t = (nil)
NOT FOUND 4412406902890513211, t = (nil)
NOT FOUND 6229584902358794803, t = (nil)
NOT FOUND 895374509962325997, t = (nil)
NOT FOUND 3351653771468322810, t = (nil)
NOT FOUND 792315223258390026, t = (nil)
NOT FOUND 5164433509417693464, t = (nil)
NOT FOUND 1722439852208249078, t = (nil)
NOT FOUND 8561720332129158216, t = (nil)
NOT FOUND 1616915789895152757, t = (nil)
NOT FOUND 4658458338255110841, t = (nil)
NOT FOUND 101332601372243439, t = (nil)
NOT FOUND 7571434897425703056, t = (nil)
NOT FOUND 2494630159208780376, t = (nil)
NOT FOUND 6072765883113465258, t = (nil)
NOT FOUND 61714907037554657, t = (nil)
NOT FOUND 4509942255613902112, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 2186933106997308142, t = (nil)
NOT FOUND 5098443213227058508, t = (nil)
NOT FOUND 8708835009660235807, t = (nil)
NOT FOUND 2388895926388864091, t = (nil)
NOT FOUND 4192134419122040796, t = (nil)
NOT FOUND 1765212499167602033, t = (nil)
NOT FOUND 2636700231997065277, t = (nil)
NOT FOUND 8547021539923871410, t = (nil)
NOT FOUND 9214723831141833392, t = (nil)
NOT FOUND 4658458338255110841, t = (nil)
NOT FOUND 8477062626533204010, t = (nil)
NOT FOUND 2707336136698473970, t = (nil)
NOT FOUND 562731434461307155, t = (nil)
NOT FOUND 5448685307778312484, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 5246806511736186465, t = (nil)
NOT FOUND 665833904095735726, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 9098441362700438333, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 735009975293804646, t = (nil)
NOT FOUND 6800603063363118584, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3027435033371841679, t = (nil)
NOT FOUND 3595290500419775288, t = (nil)
NOT FOUND 8359317359956854863, t = (nil)
NOT FOUND 3918618228044955266, t = (nil)
NOT FOUND 2284354528637367335, t = (nil)
NOT FOUND 7368958193964401336, t = (nil)
NOT FOUND 5011436294388606186, t = (nil)
NOT FOUND 5979973657659950883, t = (nil)
NOT FOUND 3999037499575859112, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 1409395262736220481, t = (nil)
NOT FOUND 4331606282880601795, t = (nil)
NOT FOUND 3274849295505702013, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 2202103028063270175, t = (nil)
NOT FOUND 3534957203013653647, t = (nil)
NOT FOUND 7866505228490951860, t = (nil)
NOT FOUND 9035888170795321662, t = (nil)
NOT FOUND 5774852562764451394, t = (nil)
NOT FOUND 2945495301991798472, t = (nil)
NOT FOUND 564247891075383584, t = (nil)
NOT FOUND 4824284321842271102, t = (nil)
NOT FOUND 3131498386550423296, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 692044339519410412, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 2795220053960996344, t = (nil)
NOT FOUND 4668546633483882533, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 4632671120264968047, t = (nil)
NOT FOUND 7945565616878284821, t = (nil)
NOT FOUND 5556458401768973622, t = (nil)
NOT FOUND 4150556750758586727, t = (nil)
NOT FOUND 7725171056099229170, t = (nil)
NOT FOUND 3538392866340452033, t = (nil)
NOT FOUND 8264512144006568106, t = (nil)
NOT FOUND 9037619583133368676, t = (nil)
NOT FOUND 407270478762095457, t = (nil)
NOT FOUND 4574041385954205691, t = (nil)
NOT FOUND 1992496920437129551, t = (nil)
NOT FOUND 7333113248569947389, t = (nil)
NOT FOUND 7365109520714466908, t = (nil)
NOT FOUND 2226353438139446525, t = (nil)
NOT FOUND 440024732045658059, t = (nil)
NOT FOUND 1818344548177153353, t = (nil)
NOT FOUND 577783702436613243, t = (nil)
NOT FOUND 69117023899588979, t = (nil)
NOT FOUND 7874470311582514761, t = (nil)
NOT FOUND 1410183516854020501, t = (nil)
NOT FOUND 2255504306319517882, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 5964431671827652849, t = (nil)
NOT FOUND 1893493212121712351, t = (nil)
NOT FOUND 1947379561136860391, t = (nil)
NOT FOUND 4084402032335707622, t = (nil)
NOT FOUND 4237991085547547300, t = (nil)
NOT FOUND 2535767186489987629, t = (nil)
NOT FOUND 5629142783260720160, t = (nil)
NOT FOUND 8708621183169954955, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 9044149666853118205, t = (nil)
NOT FOUND 553631559945165563, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3369838262269952811, t = (nil)
NOT FOUND 529499535345442155, t = (nil)
NOT FOUND 6965152206732956247, t = (nil)
NOT FOUND 6076114470728085084, t = (nil)
NOT FOUND 6630662533743712244, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 553631559945165563, t = (nil)
NOT FOUND 1524628266633177020, t = (nil)
NOT FOUND 1620805522191562017, t = (nil)
NOT FOUND 3512265245069313142, t = (nil)
NOT FOUND 7851433643901281451, t = (nil)
NOT FOUND 3595290500419775288, t = (nil)
NOT FOUND 717685557980506534, t = (nil)
NOT FOUND 4289056196425466739, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 7954218367541652650, t = (nil)
NOT FOUND 5116224132351610292, t = (nil)
NOT FOUND 2272412404094159925, t = (nil)
NOT FOUND 3732219912185148768, t = (nil)
NOT FOUND 3767004581820823499, t = (nil)
NOT FOUND 1146899214156257416, t = (nil)
NOT FOUND 2133983005458261402, t = (nil)
NOT FOUND 6946788832355588864, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 8937383339089007439, t = (nil)
NOT FOUND 367049597461025831, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 7206698195957183222, t = (nil)
NOT FOUND 735009975293804646, t = (nil)
NOT FOUND 2477236240896773481, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 1982498650171438721, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 1479795597253523413, t = (nil)
NOT FOUND 7685236383757459266, t = (nil)
NOT FOUND 5021798138722681264, t = (nil)
NOT FOUND 4984954362370423408, t = (nil)
NOT FOUND 7826958992578165806, t = (nil)
NOT FOUND 8600659900993846731, t = (nil)
NOT FOUND 5416443977020117579, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 2477785657943698834, t = (nil)
NOT FOUND 3949708492414589268, t = (nil)
NOT FOUND 7311224601331978400, t = (nil)
NOT FOUND 2739339054443712260, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4913640982895802012, t = (nil)
NOT FOUND 4658829461706107198, t = (nil)
NOT FOUND 4948550192178105597, t = (nil)
NOT FOUND 11493631289096953, t = (nil)
NOT FOUND 8773893306399273047, t = (nil)
NOT FOUND 203493287481421601, t = (nil)
NOT FOUND 360103326663444356, t = (nil)
NOT FOUND 1913918636109003874, t = (nil)
NOT FOUND 4824284321842271102, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 841626627234450379, t = (nil)
NOT FOUND 6907246177430244831, t = (nil)
NOT FOUND 6485209708640263789, t = (nil)
NOT FOUND 8364494982117310603, t = (nil)
NOT FOUND 4090044220753082139, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 7962496332035956374, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 8205416666135478726, t = (nil)
NOT FOUND 4987210861906841491, t = (nil)
NOT FOUND 7007587307738024513, t = (nil)
NOT FOUND 5666147276021258764, t = (nil)
NOT FOUND 3697702444689374662, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 6379705863316389171, t = (nil)
NOT FOUND 7137457114254983013, t = (nil)
NOT FOUND 6285108743158044744, t = (nil)
NOT FOUND 5813593882565528423, t = (nil)
NOT FOUND 636996046242218460, t = (nil)
NOT FOUND 4084402032335707622, t = (nil)
NOT FOUND 6694208941384823173, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 2734272811001425420, t = (nil)
NOT FOUND 4648766209416414525, t = (nil)
NOT FOUND 1026069111631573782, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 3229499059029731405, t = (nil)
NOT FOUND 2884071015138902662, t = (nil)
NOT FOUND 6887204034816930563, t = (nil)
NOT FOUND 2780053898805322122, t = (nil)
NOT FOUND 6360250838223708869, t = (nil)
NOT FOUND 7125321713089252803, t = (nil)
NOT FOUND 4664563080066958691, t = (nil)
NOT FOUND 8659955075935374312, t = (nil)
NOT FOUND 6730061908968117343, t = (nil)
NOT FOUND 6649115631839279306, t = (nil)
NOT FOUND 4306617786382304986, t = (nil)
NOT FOUND 3114577029214319363, t = (nil)
NOT FOUND 2102286229264056784, t = (nil)
NOT FOUND 1872487834903919271, t = (nil)
NOT FOUND 4011786346863552292, t = (nil)
NOT FOUND 3266447304745884398, t = (nil)
NOT FOUND 7391719974887985847, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 2672417109768820, t = (nil)
NOT FOUND 106722242509400956, t = (nil)
NOT FOUND 6001494284995976304, t = (nil)
NOT FOUND 5704906910872944857, t = (nil)
NOT FOUND 8928624054110960261, t = (nil)
NOT FOUND 2640832742333832498, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 4380336022217532460, t = (nil)
NOT FOUND 666050908371367250, t = (nil)
NOT FOUND 4644514556489736965, t = (nil)
NOT FOUND 5159135441431338812, t = (nil)
NOT FOUND 6652200224973217051, t = (nil)
NOT FOUND 8737963020982909618, t = (nil)
NOT FOUND 1848052926967121443, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4486381620443834508, t = (nil)
NOT FOUND 3396365930724422049, t = (nil)
NOT FOUND 6019989289621130288, t = (nil)
NOT FOUND 9208902911411433488, t = (nil)
NOT FOUND 4024428650782088700, t = (nil)
NOT FOUND 8298876132359182220, t = (nil)
NOT FOUND 6383126448606388210, t = (nil)
NOT FOUND 3310808831526219387, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1670434521621410104, t = (nil)
NOT FOUND 5149092527974842735, t = (nil)
NOT FOUND 6956933026273100307, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 8084316538829465749, t = (nil)
NOT FOUND 7562475192056691521, t = (nil)
NOT FOUND 7941860428831389490, t = (nil)
NOT FOUND 4966384571380322838, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 503313025257823525, t = (nil)
NOT FOUND 391377989079762099, t = (nil)
NOT FOUND 7391670202177693744, t = (nil)
NOT FOUND 7109704762548907219, t = (nil)
NOT FOUND 4683553007147438070, t = (nil)
NOT FOUND 4246322681386141744, t = (nil)
NOT FOUND 8114783096184956206, t = (nil)
NOT FOUND 7010363707652682002, t = (nil)
NOT FOUND 7394855355989131554, t = (nil)
NOT FOUND 5834091798647017148, t = (nil)
NOT FOUND 6698767404622947008, t = (nil)
NOT FOUND 23364645255160528, t = (nil)
NOT FOUND 6096507270678363150, t = (nil)
NOT FOUND 494102292567797918, t = (nil)
NOT FOUND 4122088221811524415, t = (nil)
NOT FOUND 2146912099000487515, t = (nil)
NOT FOUND 6002035603973877563, t = (nil)
NOT FOUND 4088707067646206953, t = (nil)
NOT FOUND 6918195314129297604, t = (nil)
NOT FOUND 4734889862990891214, t = (nil)
NOT FOUND 7469748225307651538, t = (nil)
NOT FOUND 521406976580945135, t = (nil)
NOT FOUND 1818364082281379936, t = (nil)
NOT FOUND 4957672902830902488, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 6706861544066080125, t = (nil)
NOT FOUND 6551339379874479209, t = (nil)
NOT FOUND 315527883563015994, t = (nil)
NOT FOUND 6020223699988467307, t = (nil)
NOT FOUND 7675666698232008671, t = (nil)
NOT FOUND 8184937782070521746, t = (nil)
NOT FOUND 5469595281096963134, t = (nil)
NOT FOUND 1213917421427741765, t = (nil)
NOT FOUND 1597911370968474871, t = (nil)
NOT FOUND 5103946385782465239, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6057273943803829409, t = (nil)
NOT FOUND 4047934240315615316, t = (nil)
NOT FOUND 1527911588807806911, t = (nil)
NOT FOUND 3393750805013008812, t = (nil)
NOT FOUND 9165445497132720283, t = (nil)
NOT FOUND 2400842093060790357, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 5454610937072007174, t = (nil)
NOT FOUND 2381462283108921349, t = (nil)
NOT FOUND 7041604169523469805, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6270876304086249952, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 5288700558276125627, t = (nil)
NOT FOUND 6960932304199417350, t = (nil)
NOT FOUND 1715700243653341023, t = (nil)
NOT FOUND 6137594628092702599, t = (nil)
NOT FOUND 1153633344126821618, t = (nil)
NOT FOUND 7657534549277324208, t = (nil)
NOT FOUND 1268716508639909647, t = (nil)
NOT FOUND 8381938377159593433, t = (nil)
NOT FOUND 6853888262002713209, t = (nil)
NOT FOUND 4567123283800145883, t = (nil)
NOT FOUND 6955015221178312614, t = (nil)
NOT FOUND 6952801772954111718, t = (nil)
NOT FOUND 5386085867657560263, t = (nil)
NOT FOUND 6796356642546246805, t = (nil)
NOT FOUND 558946687567025203, t = (nil)
NOT FOUND 6307929813867275881, t = (nil)
NOT FOUND 5099138427193200415, t = (nil)
NOT FOUND 6668256522637894344, t = (nil)
NOT FOUND 2879702828783372439, t = (nil)
NOT FOUND 4593424510107112492, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 7797863513074501573, t = (nil)
NOT FOUND 2820290170926026587, t = (nil)
NOT FOUND 5518109939370148898, t = (nil)
NOT FOUND 1200845414665667152, t = (nil)
NOT FOUND 7256260184109598601, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 419038342563885756, t = (nil)
NOT FOUND 1386199087843600558, t = (nil)
NOT FOUND 5400714097379714071, t = (nil)
NOT FOUND 6599195458753518217, t = (nil)
NOT FOUND 5699458575569405697, t = (nil)
NOT FOUND 1680325880201075464, t = (nil)
NOT FOUND 7762607590251608519, t = (nil)
NOT FOUND 9083352034324839905, t = (nil)
NOT FOUND 6326254887852483838, t = (nil)
NOT FOUND 354746667230093202, t = (nil)
NOT FOUND 6407308787611236977, t = (nil)
NOT FOUND 8621263047942132290, t = (nil)
NOT FOUND 1911945322551300938, t = (nil)
NOT FOUND 2885901489123611645, t = (nil)
NOT FOUND 3187806308185883166, t = (nil)
NOT FOUND 5527692050912028824, t = (nil)
NOT FOUND 1098403819370070167, t = (nil)
NOT FOUND 7581111698557011256, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 95919127294238316, t = (nil)
NOT FOUND 6185064317454804065, t = (nil)
NOT FOUND 7513709958662536837, t = (nil)
NOT FOUND 3645791969908575964, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 7918022024084198680, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 79804413660520830, t = (nil)
NOT FOUND 2549784971124309313, t = (nil)
NOT FOUND 935183086332506205, t = (nil)
NOT FOUND 8404358964695111546, t = (nil)
NOT FOUND 1392462215939603828, t = (nil)
NOT FOUND 3869477683600012142, t = (nil)
NOT FOUND 4644932027589799403, t = (nil)
NOT FOUND 3681725032434936163, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5839628850786970302, t = (nil)
NOT FOUND 3264703569700236530, t = (nil)
NOT FOUND 982158076119362256, t = (nil)
NOT FOUND 2195959774519186357, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3289541797026477584, t = (nil)
NOT FOUND 9099514627788985635, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4673378492892326697, t = (nil)
NOT FOUND 8041818575093463722, t = (nil)
NOT FOUND 3019610066846961388, t = (nil)
NOT FOUND 8337482075300819773, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7459946096065621488, t = (nil)
NOT FOUND 2352192827470263888, t = (nil)
NOT FOUND 6768564488516753143, t = (nil)
NOT FOUND 8649166402891563118, t = (nil)
NOT FOUND 3960696373622075439, t = (nil)
NOT FOUND 3427285067050729563, t = (nil)
NOT FOUND 4804644929120735478, t = (nil)
NOT FOUND 1406537551654728291, t = (nil)
NOT FOUND 6011318284113245606, t = (nil)
NOT FOUND 4089273006763620903, t = (nil)
NOT FOUND 4494702970145485662, t = (nil)
NOT FOUND 1846842635793258446, t = (nil)
NOT FOUND 7613625861625269376, t = (nil)
NOT FOUND 2421153274856220682, t = (nil)
NOT FOUND 3899844048182026030, t = (nil)
NOT FOUND 1727266622717576024, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 9130912122402438456, t = (nil)
NOT FOUND 6689849545373722687, t = (nil)
NOT FOUND 4283674333488137388, t = (nil)
NOT FOUND 9082574448932564244, t = (nil)
NOT FOUND 5846709936481865947, t = (nil)
NOT FOUND 1051785065774565267, t = (nil)
NOT FOUND 2088077029784518876, t = (nil)
NOT FOUND 1097781658155255692, t = (nil)
NOT FOUND 4849408861860428239, t = (nil)
NOT FOUND 7323565981817133290, t = (nil)
NOT FOUND 8690011199331618984, t = (nil)
NOT FOUND 8109064671673366031, t = (nil)
NOT FOUND 9073830274723988337, t = (nil)
NOT FOUND 4943742972627325587, t = (nil)
NOT FOUND 1999683679472118697, t = (nil)
NOT FOUND 3624595972005239478, t = (nil)
NOT FOUND 3162937786179551950, t = (nil)
NOT FOUND 6781918999427395297, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 132238131133970197, t = (nil)
NOT FOUND 3400574467418002942, t = (nil)
NOT FOUND 8888293167060913289, t = (nil)
NOT FOUND 2328616521676981190, t = (nil)
NOT FOUND 4847487475819409957, t = (nil)
NOT FOUND 321402104535146595, t = (nil)
NOT FOUND 4544878921208923613, t = (nil)
NOT FOUND 4250699882140796999, t = (nil)
NOT FOUND 1488683254391506344, t = (nil)
NOT FOUND 4374770326772958278, t = (nil)
NOT FOUND 4424355870634558998, t = (nil)
NOT FOUND 6999580666422010703, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
