Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 4050740840191921280, t = (nil)
NOT FOUND 2259027003975950215, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2145465172333611305, t = (nil)
NOT FOUND 7593728327849530090, t = (nil)
NOT FOUND 7981788946707353131, t = (nil)
NOT FOUND 6756208897371016326, t = (nil)
NOT FOUND 8867432866176575501, t = (nil)
NOT FOUND 3937920957110980742, t = (nil)
NOT FOUND 1986589685616650454, t = (nil)
NOT FOUND 6672945588695825853, t = (nil)
NOT FOUND 8849800288123563683, t = (nil)
NOT FOUND 8401213021796199855, t = (nil)
NOT FOUND 8103754972666281515, t = (nil)
NOT FOUND 1219449695022010403, t = (nil)
NOT FOUND 2702980617653922990, t = (nil)
NOT FOUND 3900187106926026153, t = (nil)
NOT FOUND 5186564662058265647, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 8712162726023990564, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5622575904322358834, t = (nil)
NOT FOUND 5317121145368736312, t = (nil)
NOT FOUND 389595091236285594, t = (nil)
NOT FOUND 8731170900197282221, t = (nil)
NOT FOUND 4198282288126289704, t = (nil)
NOT FOUND 9140522572090406661, t = (nil)
NOT FOUND 4685732603593286543, t = (nil)
NOT FOUND 3492087691432804111, t = (nil)
NOT FOUND 7062691036507666598, t = (nil)
NOT FOUND 88646050430133726, t = (nil)
NOT FOUND 8961048310066995794, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 2702146714856361781, t = (nil)
NOT FOUND 4906836011405172464, t = (nil)
NOT FOUND 625946690474448395, t = (nil)
NOT FOUND 5588754985373969192, t = (nil)
NOT FOUND 5436351041783495101, t = (nil)
NOT FOUND 807636159149326825, t = (nil)
NOT FOUND 6494125485974095617, t = (nil)
NOT FOUND 8611368472191756517, t = (nil)
NOT FOUND 7168383561111598061, t = (nil)
NOT FOUND 9020114037944061210, t = (nil)
NOT FOUND 1223790185787436823, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 7080930463320659255, t = (nil)
NOT FOUND 854531792365651085, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 7440927779064215018, t = (nil)
NOT FOUND 1881307784318035554, t = (nil)
NOT FOUND 5008744035630976341, t = (nil)
NOT FOUND 3542768169880781908, t = (nil)
NOT FOUND 3930530696805964789, t = (nil)
NOT FOUND 6084815411111223226, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8798335192660868823, t = (nil)
NOT FOUND 8625172605474457884, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1528973294705861269, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 2246826935811359030, t = (nil)
NOT FOUND 4274028392620932366, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6208496241928164682, t = (nil)
NOT FOUND 7832096541208532274, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6375157606396176266, t = (nil)
NOT FOUND 3466847002994285722, t = (nil)
NOT FOUND 6057309378531492190, t = (nil)
NOT FOUND 8404721277787896352, t = (nil)
NOT FOUND 2885377009852065587, t = (nil)
NOT FOUND 8483423207802791558, t = (nil)
NOT FOUND 3173215334526442331, t = (nil)
NOT FOUND 1196965782224814625, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 402532298989282343, t = (nil)
NOT FOUND 4496773958992860515, t = (nil)
NOT FOUND 6545496883721713912, t = (nil)
NOT FOUND 7640929385945687009, t = (nil)
NOT FOUND 3739684004893824544, t = (nil)
NOT FOUND 4075727457089934046, t = (nil)
NOT FOUND 3771769755165765812, t = (nil)
NOT FOUND 5682580521915981668, t = (nil)
NOT FOUND 4504473372335729767, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 3074848185316680084, t = (nil)
NOT FOUND 8468490370981640502, t = (nil)
NOT FOUND 7991425647262503905, t = (nil)
NOT FOUND 6137690380759931229, t = (nil)
NOT FOUND 5155261936828076537, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 6231428314354538823, t = (nil)
NOT FOUND 2697136020958492643, t = (nil)
NOT FOUND 493939500054263784, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 2532293775793972569, t = (nil)
NOT FOUND 770304460365420756, t = (nil)
NOT FOUND 1039542337493531945, t = (nil)
NOT FOUND 7567909700739098306, t = (nil)
NOT FOUND 7043045204205236089, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 7976165359710463775, t = (nil)
NOT FOUND 2846582135599204246, t = (nil)
NOT FOUND 835319819047142457, t = (nil)
NOT FOUND 3707192756619695465, t = (nil)
NOT FOUND 6947538440850154113, t = (nil)
NOT FOUND 3295152181420094696, t = (nil)
NOT FOUND 6736514689935174580, t = (nil)
NOT FOUND 2319118014141601986, t = (nil)
NOT FOUND 7502635020920425696, t = (nil)
NOT FOUND 1980880289413511212, t = (nil)
NOT FOUND 2998704879289421906, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 3364868982334766041, t = (nil)
NOT FOUND 7277479929512505789, t = (nil)
NOT FOUND 5332778734133992122, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 607187230939909306, t = (nil)
NOT FOUND 279495018828299508, t = (nil)
NOT FOUND 1993587877192443228, t = (nil)
NOT FOUND 110124650693300934, t = (nil)
NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 2880833862437557724, t = (nil)
NOT FOUND 2951966202347044140, t = (nil)
NOT FOUND 8240604464547784449, t = (nil)
NOT FOUND 5933222090782981942, t = (nil)
NOT FOUND 5892561816598434241, t = (nil)
NOT FOUND 4147344953320679045, t = (nil)
NOT FOUND 7192521286457235750, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 1314317134256198059, t = (nil)
NOT FOUND 98952311641207794, t = (nil)
NOT FOUND 6055494409251065779, t = (nil)
NOT FOUND 2680477964734968876, t = (nil)
NOT FOUND 2472809998219219921, t = (nil)
NOT FOUND 2562669241194930242, t = (nil)
NOT FOUND 3757830858212357183, t = (nil)
NOT FOUND 7142896638822761228, t = (nil)
NOT FOUND 1468080199505453947, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 7815819635992962687, t = (nil)
NOT FOUND 3765171546528813342, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 2573893631083360515, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 289495828531324906, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 8186153334294292228, t = (nil)
NOT FOUND 7398920169466050990, t = (nil)
NOT FOUND 8710131442299023689, t = (nil)
NOT FOUND 681664599896416304, t = (nil)
NOT FOUND 4207960967933414194, t = (nil)
NOT FOUND 5110994207868519706, t = (nil)
NOT FOUND 2957216816289651443, t = (nil)
NOT FOUND 8699907350661016429, t = (nil)
NOT FOUND 7453275442059297367, t = (nil)
NOT FOUND 5838366136959095110, t = (nil)
NOT FOUND 5818468177732608029, t = (nil)
NOT FOUND 2238139864014615864, t = (nil)
NOT FOUND 493901127068783780, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1404005712268466383, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 8869292404199615334, t = (nil)
NOT FOUND 3022307411221116515, t = (nil)
NOT FOUND 2158999798345915157, t = (nil)
NOT FOUND 496296925924369173, t = (nil)
NOT FOUND 5336414839806598326, t = (nil)
NOT FOUND 5136700441465908235, t = (nil)
NOT FOUND 7234410821766943378, t = (nil)
NOT FOUND 9001663924880738086, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 220099717304075681, t = (nil)
NOT FOUND 3730662667312508085, t = (nil)
NOT FOUND 6149691515548195119, t = (nil)
NOT FOUND 6536969886151453738, t = (nil)
NOT FOUND 6296863711212146949, t = (nil)
NOT FOUND 1380903887712951760, t = (nil)
NOT FOUND 5908801532534472326, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 7840177624206649229, t = (nil)
NOT FOUND 1951830139733643460, t = (nil)
NOT FOUND 6218325300074954687, t = (nil)
NOT FOUND 6652199908178990474, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 900467960972118420, t = (nil)
NOT FOUND 2636954422734635683, t = (nil)
NOT FOUND 7044671330149379986, t = (nil)
NOT FOUND 7402404505383598634, t = (nil)
NOT FOUND 7815819635992962687, t = (nil)
NOT FOUND 3948100954158809202, t = (nil)
NOT FOUND 7524606279108699214, t = (nil)
NOT FOUND 1279772112616950062, t = (nil)
NOT FOUND 9074548843474987749, t = (nil)
NOT FOUND 2521378338648813844, t = (nil)
NOT FOUND 4904638406925683172, t = (nil)
NOT FOUND 683824865271656196, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 3440725724103031826, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 4122518428686978492, t = (nil)
NOT FOUND 6055494409251065779, t = (nil)
NOT FOUND 6062123424771650247, t = (nil)
NOT FOUND 7534380210553162822, t = (nil)
NOT FOUND 1634737057926584831, t = (nil)
NOT FOUND 7926747488668309722, t = (nil)
NOT FOUND 849526902348884383, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 3015144395772046505, t = (nil)
NOT FOUND 6728764339392780616, t = (nil)
NOT FOUND 7625189207925139409, t = (nil)
NOT FOUND 130057047042829894, t = (nil)
NOT FOUND 9107018313974364358, t = (nil)
NOT FOUND 9157079129139592022, t = (nil)
NOT FOUND 3475695994707146010, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 5893470158463101502, t = (nil)
NOT FOUND 8914901623278723429, t = (nil)
NOT FOUND 5317121145368736312, t = (nil)
NOT FOUND 8142763319081750825, t = (nil)
NOT FOUND 6047077826286242690, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8656942779233213136, t = (nil)
NOT FOUND 9184621682533163625, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 4080703538722738096, t = (nil)
NOT FOUND 8311079218330305561, t = (nil)
NOT FOUND 7302462223095274436, t = (nil)
NOT FOUND 7549704002128742407, t = (nil)
NOT FOUND 3027462439925976125, t = (nil)
NOT FOUND 1494172597128065619, t = (nil)
NOT FOUND 281975226212488752, t = (nil)
NOT FOUND 8801262801419944406, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 9146026492198177756, t = (nil)
NOT FOUND 747386237018275387, t = (nil)
NOT FOUND 1159769345023255301, t = (nil)
NOT FOUND 4359074371209506103, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 3695259814838860192, t = (nil)
NOT FOUND 8290262322749924743, t = (nil)
NOT FOUND 4762623127194540412, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 2136318036444910055, t = (nil)
NOT FOUND 4477567147423257731, t = (nil)
NOT FOUND 8235511873458135222, t = (nil)
NOT FOUND 2352624499703595908, t = (nil)
NOT FOUND 1947447861914596093, t = (nil)
NOT FOUND 1146912227496286608, t = (nil)
NOT FOUND 8710131442299023689, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6131661741184172239, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6009399649092355252, t = (nil)
NOT FOUND 3727993421220974688, t = (nil)
NOT FOUND 3083976603579973015, t = (nil)
NOT FOUND 7597508999292977926, t = (nil)
NOT FOUND 2648229031425584624, t = (nil)
NOT FOUND 8471750190023261142, t = (nil)
NOT FOUND 1616643077704572949, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2531955139798647096, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 351235643912180328, t = (nil)
NOT FOUND 8615518127393411688, t = (nil)
NOT FOUND 5733953256898093233, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 7296876392098291293, t = (nil)
NOT FOUND 7808652623835409158, t = (nil)
NOT FOUND 1997421959585627819, t = (nil)
NOT FOUND 3826106019125044594, t = (nil)
NOT FOUND 1605143045958132435, t = (nil)
NOT FOUND 8902422969644271436, t = (nil)
NOT FOUND 6352910330108587595, t = (nil)
NOT FOUND 3327415058777296969, t = (nil)
NOT FOUND 4869020548131203871, t = (nil)
NOT FOUND 5430564393934502674, t = (nil)
NOT FOUND 4646888925375026032, t = (nil)
NOT FOUND 7273937202993733110, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1648683597462109109, t = (nil)
NOT FOUND 4545197576713074270, t = (nil)
NOT FOUND 8761781576936666077, t = (nil)
NOT FOUND 7254641460082766526, t = (nil)
NOT FOUND 2255786371699504192, t = (nil)
NOT FOUND 1489425867169010985, t = (nil)
NOT FOUND 507471117024062592, t = (nil)
NOT FOUND 6033474829974894097, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 8866123073406533503, t = (nil)
NOT FOUND 6566339703730221280, t = (nil)
NOT FOUND 7110801254510821295, t = (nil)
NOT FOUND 6493178447968797814, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2914957931720411273, t = (nil)
NOT FOUND 3934387639096826906, t = (nil)
NOT FOUND 8988295469839450185, t = (nil)
NOT FOUND 6445623126224609279, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 756985177780041045, t = (nil)
NOT FOUND 8392865440275468761, t = (nil)
NOT FOUND 5875256137808491266, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 8901258058387812807, t = (nil)
NOT FOUND 6587444097472525334, t = (nil)
NOT FOUND 3732826022156792355, t = (nil)
NOT FOUND 2255761779578988126, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 1199025755517186575, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3182045637847808989, t = (nil)
NOT FOUND 8728188927704756247, t = (nil)
NOT FOUND 1737533178806242114, t = (nil)
NOT FOUND 5481951623920609823, t = (nil)
NOT FOUND 6736457650178019990, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 6230028518322749188, t = (nil)
NOT FOUND 2633029925442996033, t = (nil)
NOT FOUND 7879334732389114707, t = (nil)
NOT FOUND 7959220540113916920, t = (nil)
NOT FOUND 8152019848293982440, t = (nil)
NOT FOUND 2213870164117946656, t = (nil)
NOT FOUND 7756487368254403942, t = (nil)
NOT FOUND 123046852878779756, t = (nil)
NOT FOUND 8377231509515904232, t = (nil)
NOT FOUND 4394405597530728177, t = (nil)
NOT FOUND 1912789038112468982, t = (nil)
NOT FOUND 6362469003279204359, t = (nil)
NOT FOUND 4113717980939138536, t = (nil)
NOT FOUND 5050085965577457305, t = (nil)
NOT FOUND 6391781174979262383, t = (nil)
NOT FOUND 8198055957423029853, t = (nil)
NOT FOUND 4211886151770190294, t = (nil)
NOT FOUND 9094552108897265819, t = (nil)
NOT FOUND 990548702470305230, t = (nil)
NOT FOUND 3638828518046004077, t = (nil)
NOT FOUND 4667800772525437912, t = (nil)
NOT FOUND 4752305923818849940, t = (nil)
NOT FOUND 2100778595096427248, t = (nil)
NOT FOUND 9008559661974699183, t = (nil)
NOT FOUND 3277377089982997382, t = (nil)
NOT FOUND 8343248028640282222, t = (nil)
NOT FOUND 151263907479240125, t = (nil)
NOT FOUND 8497372001238843144, t = (nil)
NOT FOUND 2411278978023399605, t = (nil)
NOT FOUND 6430833077280169733, t = (nil)
NOT FOUND 844020246593126183, t = (nil)
NOT FOUND 650102909764985828, t = (nil)
NOT FOUND 8043967414625248926, t = (nil)
NOT FOUND 1299557596511004694, t = (nil)
NOT FOUND 7009807524968382197, t = (nil)
NOT FOUND 3466847002994285722, t = (nil)
NOT FOUND 5523151644072390852, t = (nil)
NOT FOUND 5798339889316929426, t = (nil)
NOT FOUND 5716350086935600938, t = (nil)
NOT FOUND 6001755710845711877, t = (nil)
NOT FOUND 6652799815864851984, t = (nil)
NOT FOUND 3148309998424079199, t = (nil)
NOT FOUND 8761781576936666077, t = (nil)
NOT FOUND 6587785445438552094, t = (nil)
NOT FOUND 3278610144572037567, t = (nil)
NOT FOUND 5359354203128711965, t = (nil)
NOT FOUND 244390845743320526, t = (nil)
NOT FOUND 2880091157566088362, t = (nil)
NOT FOUND 1117021537124360662, t = (nil)
NOT FOUND 3762659779445811850, t = (nil)
NOT FOUND 8836658961903981077, t = (nil)
NOT FOUND 4823875821367438338, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 3605139938643355551, t = (nil)
NOT FOUND 8922367831363857909, t = (nil)
NOT FOUND 5168500199087860987, t = (nil)
NOT FOUND 5189079715032857996, t = (nil)
NOT FOUND 4170749635853842662, t = (nil)
NOT FOUND 4884647543630654673, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 3223156945545189580, t = (nil)
NOT FOUND 6696642811477349589, t = (nil)
NOT FOUND 2021369984199024295, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 3325721280386245145, t = (nil)
NOT FOUND 4013505614704670526, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6454637324586817573, t = (nil)
NOT FOUND 4278770817090678160, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2933317327212272604, t = (nil)
NOT FOUND 8382492910406123077, t = (nil)
NOT FOUND 507086764765365864, t = (nil)
NOT FOUND 8340230003218692929, t = (nil)
NOT FOUND 8819343510792687651, t = (nil)
NOT FOUND 7036403659824797991, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 2760794136150633227, t = (nil)
NOT FOUND 5338243022554315844, t = (nil)
NOT FOUND 1160632014448047829, t = (nil)
NOT FOUND 244390845743320526, t = (nil)
NOT FOUND 2259027003975950215, t = (nil)
NOT FOUND 3802862391831654627, t = (nil)
NOT FOUND 7249760019712799326, t = (nil)
NOT FOUND 1299821909980080373, t = (nil)
NOT FOUND 1104825116812312012, t = (nil)
NOT FOUND 6325044746205659259, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 1402920429630850976, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 138066015321053580, t = (nil)
NOT FOUND 1570530165425002067, t = (nil)
NOT FOUND 3656123098027513780, t = (nil)
NOT FOUND 3780693732524923217, t = (nil)
NOT FOUND 3660395013360285706, t = (nil)
NOT FOUND 7328097098333936853, t = (nil)
NOT FOUND 6038225206779195787, t = (nil)
NOT FOUND 29201166384237284, t = (nil)
NOT FOUND 2058755629731575730, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 1737695476391384837, t = (nil)
NOT FOUND 4372878494512353611, t = (nil)
NOT FOUND 8112919465182826458, t = (nil)
NOT FOUND 225657035937415089, t = (nil)
NOT FOUND 4606477525178303330, t = (nil)
NOT FOUND 4052363248046661863, t = (nil)
NOT FOUND 7061718812650685555, t = (nil)
NOT FOUND 2406152659108663014, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3221910533095569540, t = (nil)
NOT FOUND 7398744620025668163, t = (nil)
NOT FOUND 6334912697545372370, t = (nil)
NOT FOUND 5579249791243314859, t = (nil)
NOT FOUND 7107569705819784926, t = (nil)
NOT FOUND 1171750209949350601, t = (nil)
NOT FOUND 8625172605474457884, t = (nil)
NOT FOUND 3621594963661086562, t = (nil)
NOT FOUND 427506276128999630, t = (nil)
NOT FOUND 8392865440275468761, t = (nil)
NOT FOUND 3468998603159296737, t = (nil)
NOT FOUND 2099927254737867402, t = (nil)
NOT FOUND 4195733832714181170, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 714758818408854195, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6405592930241762932, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8152019848293982440, t = (nil)
NOT FOUND 485236364919592327, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1759582021655605413, t = (nil)
NOT FOUND 43388870288779205, t = (nil)
NOT FOUND 3825490593043990614, t = (nil)
NOT FOUND 77829668532459389, t = (nil)
NOT FOUND 6579235877124302423, t = (nil)
NOT FOUND 505827581283497764, t = (nil)
NOT FOUND 1311036723840235596, t = (nil)
NOT FOUND 8513779403302661342, t = (nil)
NOT FOUND 7959220540113916920, t = (nil)
NOT FOUND 5326074903051891316, t = (nil)
NOT FOUND 5627495904794413987, t = (nil)
NOT FOUND 7367490277185528374, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 2439237500706856550, t = (nil)
NOT FOUND 5164461562954400048, t = (nil)
NOT FOUND 2966272587919040430, t = (nil)
NOT FOUND 2280426178230104319, t = (nil)
NOT FOUND 3251401357195619844, t = (nil)
NOT FOUND 6704220499395314425, t = (nil)
NOT FOUND 8780218229766396166, t = (nil)
NOT FOUND 1060279823836392286, t = (nil)
NOT FOUND 4713587272973045706, t = (nil)
NOT FOUND 5253360694635360786, t = (nil)
NOT FOUND 2450294264081904881, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 6858684617082720501, t = (nil)
NOT FOUND 5485488797029297430, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 7406476748124555455, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3874085743060198363, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 8828257096993916062, t = (nil)
NOT FOUND 4618228738280513432, t = (nil)
NOT FOUND 6429065731036483861, t = (nil)
NOT FOUND 8726395264317321945, t = (nil)
